id,title,year,rating,rating_category,processed_text,title_length
,Khoon Ki Keemat,1974,6.1,Neutral,khoon ki keemat,15
,Khoon Ki Pyasi,1996,2.7,Bad,khoon ki pyasi,14
,Khoon Pasina,1977,6.2,Neutral,khoon pasina,12
,Khooni Ilaaka: The Prohibited Area,1999,5.6,Neutral,khooni ilaaka prohibited area,34
,Khooni Murdaa,1989,4.1,Bad,khooni murdaa,13
,Khooni Panja,1991,5.5,Neutral,khooni panja,12
,Khopdi: The Skull,1999,2.8,Bad,khopdi skull,17
,Khosla Ka Ghosla!,2006,8.3,Good,khosla ka ghosla,17
,Khota Paisa,1958,4.7,Neutral,khota paisa,11
,Khote Sikkay,1974,6.2,Neutral,khote sikkay,12
,Khoya,2015,7.5,Good,khoya,5
,Khoya Khoya Chand,2007,6.3,Neutral,khoya khoya chand,17
,Khubsoorat,1980,7.6,Good,khubsoorat,10
,Khuda Gawah,1992,6.5,Neutral,khuda gawah,11
,Khuda Haafiz,2020,7.4,Good,khuda haafiz,12
,Khuda Hafiz,1983,8.1,Good,khuda hafiz,11
,Khuda Kasam,2010,3.2,Bad,khuda kasam,11
,Khud-Daar,1982,6.9,Neutral,,9
,Khuddar,1994,5.1,Neutral,khuddar,7
,Khudgarz,1987,5.8,Neutral,khudgarz,8
,Khufia Mahal,1964,5.8,Neutral,khufia mahal,12
,Khule-Aam,1992,5.8,Neutral,,9
,Khullam Khulla Pyaar Karen,2005,4.1,Bad,khullam khulla pyaar karen,26
,Khushboo,1975,7.1,Good,khushboo,8
,Khushi,2003,4.4,Bad,khushi,6
,Khwaab,1997,4.6,Neutral,khwaab,6
,Khwaabb,2014,5.5,Neutral,khwaabb,7
,Khwab,1980,5.9,Neutral,khwab,5
,Khwab Sare Jhootey,2020,7.8,Good,khwab sare jhootey,18
,Khwahish,2003,4.1,Bad,khwahish,8
,Ki & Ka,2016,5.8,Neutral,ki ka,7
,Kick,2014,5.3,Neutral,kick,4
,Kidnap,2008,4.6,Neutral,kidnap,6
,Kill Dil,2014,4.3,Bad,kill dil,8
,Killer,1992,6.3,Neutral,killer,6
,Kinara,1977,6.7,Neutral,kinara,6
,Kinare Kinare,1963,7.1,Good,kinare kinare,13
,King Kong,1962,6.3,Neutral,king kong,9
,King Uncle,1993,5.1,Neutral,king uncle,10
,Kirayadar,1986,6.3,Neutral,kirayadar,9
,Kirket,2019,7.5,Good,kirket,6
,Kis Kis Ki Kismat,2004,2.5,Bad,ki ki ki kismat,17
,Kis Kisko Pyaar Karoon,2015,5.7,Neutral,ki kisko pyaar karoon,22
,Kis Kiss Ka Kissa,2017,5.6,Neutral,ki kiss ka kissa,17
,Kisaan,2009,5.3,Neutral,kisaan,6
,Kisan Aur Bhagwan,1974,6.1,Neutral,kisan aur bhagwan,17
,Kisan Kanya,1937,6.3,Neutral,kisan kanya,11
,Kishen Kanhaiya,1990,5.9,Neutral,kishen kanhaiya,15
,Kismat,2004,3.7,Bad,kismat,6
,Kismat Konnection,2008,5.2,Neutral,kismat konnection,17
,Kismet,1943,7.4,Good,kismet,6
,Kismet Ka Khel,1956,6.1,Neutral,kismet ka khel,14
,Kismet Love Paisa Dilli,2012,4.2,Bad,kismet love paisa dilli,23
,Kismetwala,1986,4.2,Bad,kismetwala,10
,Kisna: The Warrior Poet,2005,4.5,Neutral,kisna warrior poet,23
,Kiss Kis Ko,2004,4.6,Neutral,kiss ki ko,11
,Kissaa Kursee Kaa,1978,7.1,Good,kissaa kursee kaa,17
,Kisse Pyaar Karoon?,2009,3.3,Bad,kisse pyaar karoon,19
,Kissebaaz,2019,4.6,Neutral,kissebaaz,9
,Kissi Se Na Kehna,1983,7.4,Good,kissi se na kehna,17
,Kitaab,1977,7.4,Good,kitaab,6
,Kites,2010,6.1,Neutral,kite,5
,Kitne Door... Kitne Paas,2002,4.5,Neutral,kitne door kitne paas,24
,Knock Out,2010,6,Neutral,knock,9
,Kohinoor,1960,6.8,Neutral,kohinoor,8
,Kohra,1993,4.5,Neutral,kohra,5
,Kohraa,1964,6.7,Neutral,kohraa,6
,Kohraam,1991,5.5,Neutral,kohraam,7
,Kohram,1999,5.4,Neutral,kohram,6
,Koi Aap Sa: But Lovers Have to Be Friends,2005,5.2,Neutral,koi aap sa lover friend,41
,Koi Hai,2003,2.4,Bad,koi hai,7
,Koi Jaane Na,2021,3.5,Bad,koi jaane na,12
,Koi Jeeta Koi Haara,1976,7.9,Good,koi jeeta koi haara,19
,Koi Mere Dil Mein Hai,2005,4.7,Neutral,koi mere dil mein hai,21
,Koi Mere Dil Se Poochhe,2002,3.5,Bad,koi mere dil se poochhe,23
,Koi... Mil Gaya,2003,7.1,Good,koi mil gaya,15
,Kondaveeti Raja,1986,6.3,Neutral,kondaveeti raja,15
,Kondura (The Sage from the Sea),1978,7.4,Good,kondura sage sea,31
,Kora Kagaz,1974,7.4,Good,kora kagaz,10
,Kosa,2020,7.3,Good,kosa,4
,Koshish,1972,8.6,Good,koshish,7
,Kottai Mariamman,2001,3.8,Bad,kottai mariamman,16
,Kottayam,2020,6.9,Neutral,kottayam,8
,Koyelaanchal,2014,5.4,Neutral,koyelaanchal,12
,Koyla,1997,6.2,Neutral,koyla,5
,Kranti,2002,3.8,Bad,kranti,6
,Krantikari,1997,6.3,Neutral,krantikari,10
,Krantiveer,1994,7.4,Good,krantiveer,10
,Krantiveer: The Revolution,2010,4.6,Neutral,krantiveer revolution,26
,Krazzy 4,2008,4.2,Bad,krazzy,8
,Krina,2018,5.8,Neutral,krina,5
,Krish Trish and Baltiboy: Face Your Fears,2017,7.8,Good,krish trish baltiboy face fear,41
,Krishan Avtaar,1993,5.7,Neutral,krishan avtaar,14
,Krishna,1996,4.7,Neutral,krishna,7
,Krishna Arjun,1997,6.6,Neutral,krishna arjun,13
,Krishna Aur Kans,2012,6.5,Neutral,krishna aur kans,16
,Krishna Cottage,2004,5.2,Neutral,krishna cottage,15
,Kriya,2020,6.5,Neutral,kriya,5
,Kroadh,1990,5.1,Neutral,kroadh,6
,Krodh,2000,4.4,Bad,krodh,5
,Krodhi,1981,6.5,Neutral,krodhi,6
,Krrish,2006,6.4,Neutral,krrish,6
,Krrish 3,2013,5.2,Neutral,krrish,8
,Kshatriya,1993,5.9,Neutral,kshatriya,9
,Kshay,2011,6.7,Neutral,kshay,5
,Kucch Luv Jaisaa,2011,4.3,Bad,kucch luv jaisaa,16
,Kucch To Hai,2003,4.2,Bad,kucch hai,12
,Kuch Der Aur,2018,8.5,Good,kuch der aur,12
,Kuch Khatta Kuch Meetha,2007,3.8,Bad,kuch khatta kuch meetha,23
,Kuch Khatti Kuch Meethi,2001,4.6,Neutral,kuch khatti kuch meethi,23
,Kuch Kuch Hota Hai,1998,7.6,Good,kuch kuch hota hai,18
,Kuch Kuch Locha Hai,2015,2.5,Bad,kuch kuch locha hai,19
,Kuch Naa Kaho,2003,5.4,Neutral,kuch naa kaho,13
,Kuch Pal Pyar Ke,2018,4.3,Bad,kuch pal pyar ke,16
,Kuch Tum Kaho Kuch Hum Kahein,2002,5.6,Neutral,kuch tum kaho kuch hum kahein,29
,Kuchh Bheege Alfaaz,2018,7.5,Good,kuchh bheege alfaaz,19
,Kuchh Meetha Ho Jaye,2005,3.4,Bad,kuchh meetha ho jaye,20
,Kudiyon Ka Hai Zamaana,2006,3.7,Bad,kudiyon ka hai zamaana,22
,Kudrat,1998,4.5,Neutral,kudrat,6
,Kudrat Ka Kanoon,1987,5.1,Neutral,kudrat ka kanoon,16
,Kuk Doo Koo,1985,8.5,Good,kuk doo koo,11
,Kuku Mathur Ki Jhand Ho Gayi,2014,5.3,Neutral,kuku mathur ki jhand ho gayi,28
,Kuldip Patwal: I Didn't Do It!,2017,6.6,Neutral,kuldip patwal,30
,Kundan,1993,5.8,Neutral,kundan,6
,Kunwara,2000,5.1,Neutral,kunwara,7
,Kunwara Baap,1974,7.2,Good,kunwara baap,12
,Kunwara Paying Guest,2007,5.7,Neutral,kunwara paying guest,20
,Kurbaan,2009,5.7,Neutral,kurbaan,7
,Kurukshetra,2000,6,Neutral,kurukshetra,11
,Kuselan,2008,4.7,Neutral,kuselan,7
,Kushti,2010,4.3,Bad,kushti,6
,Kutte Ki Dum,2018,8.9,Good,kutte ki dum,12
,Kya Dilli Kya Lahore,2014,7.4,Good,kya dilli kya lahore,20
,Kya Kehna,2000,5.9,Neutral,kya kehna,9
,Kya Love Story Hai,2007,3.6,Bad,kya love story hai,18
,Kya Yahi Sach Hai,2011,6.1,Neutral,kya yahi sach hai,17
,Kya Yehi Pyaar Hai,2002,3.9,Bad,kya yehi pyaar hai,18
,Kyaa Kool Hai Hum,2005,6.1,Neutral,kyaa kool hai hum,17
,Kyaa Kool Hain Hum 3,2016,1.9,Bad,kyaa kool hain hum,20
,Kyaa Super Kool Hain Hum,2012,4.9,Neutral,kyaa super kool hain hum,24
,Kyo Kii... Main Jhuth Nahin Bolta,2001,5.4,Neutral,kyo kii main jhuth nahin bolta,33
,Kyon Ki...,2005,5.6,Neutral,kyon ki,10
,Kyun! Ho Gaya Na...,2004,4.2,Bad,kyun ho gaya na,19
,Laadla,1994,5.8,Neutral,laadla,6
,Laadli Laila,2011,5.8,Neutral,laadli laila,12
,Laaga Chunari Mein Daag: Journey of a Woman,2007,5.4,Neutral,laaga chunari mein daag journey woman,43
,Laal Kaptaan,2019,7.3,Good,laal kaptaan,12
,Laal Rang,2016,8,Good,laal rang,9
,Laali Ki Shaadi Mein Laaddoo Deewana,2017,3.4,Bad,laali ki shaadi mein laaddoo deewana,36
,Laat Saab,1992,3.2,Bad,laat saab,9
,Laawaris,1999,4.4,Bad,laawaris,8
,Lab Kush,1966,6.4,Neutral,lab kush,8
,Ladies First,2014,3.6,Bad,lady first,12
,Ladies Tailor,2006,3.6,Bad,lady tailor,13
,Ladies vs. Ricky Bahl,2011,6,Neutral,lady ricky bahl,21
,Ladki,1953,5.9,Neutral,ladki,5
,Lafange,1975,6.2,Neutral,lafange,7
,Lafangey Parindey,2010,5.2,Neutral,lafangey parindey,17
,Lagaan: Once Upon a Time in India,2001,8.1,Good,lagaan upon time india,33
,Lage Raho Munna Bhai,2006,8,Good,lage raho munna bhai,20
,Lagna Pahave Karun,2013,6.5,Neutral,lagna pahave karun,18
,Lagori,2017,7.2,Good,lagori,6
,Lahoo Ke Do Rang,1997,4.5,Neutral,lahoo ke rang,16
,Lahore,2010,6.3,Neutral,lahore,6
,Lahore Confidential,2021,2.8,Bad,lahore confidential,19
,Lahu Ke Do Rang,1979,6.1,Neutral,lahu ke rang,15
,Laila,2005,3.4,Bad,laila,5
,Laila Majnu,2018,7.8,Good,laila majnu,11
,Lajja,2001,6.7,Neutral,lajja,5
,Lajwanti,2014,6.9,Neutral,lajwanti,8
,Lakeer - Forbidden Lines,2004,4.4,Bad,lakeer forbidden line,24
,Lakeer Ka Fakeer,2013,5.4,Neutral,lakeer ka fakeer,16
,Lakhon Ki Baat,1984,6.8,Neutral,lakhon ki baat,14
,Lakhon Me Ek,1971,7,Bad,lakhon ek,12
,Lakshmanrekha,1991,4.7,Neutral,lakshmanrekha,13
,Lakshmi,2014,7.9,Good,lakshmi,7
,Lakshya,2004,7.9,Good,lakshya,7
,Lal Baadshah,1999,3.2,Bad,lal baadshah,12
,Lal Bangla,1966,5.7,Neutral,lal bangla,10
,Lal Kothi,1978,6.2,Neutral,lal kothi,9
,Lal Patthar,1971,6.5,Neutral,lal patthar,11
,Lal Quila,1960,6.3,Neutral,lal quila,9
,Lal Salaam,2002,6.7,Neutral,lal salaam,10
,Lala Hardaul,2012,7.4,Good,lala hardaul,12
,Lambu Dada,1992,4.6,Neutral,lambu dada,10
,Lamhaa: The Untold Story of Kashmir,2010,5,Neutral,lamhaa untold story kashmir,35
,Lamhe,1991,7.4,Good,lamhe,5
,Land of the Gods,2016,7.3,Good,land god,16
,Lanka,2011,5.8,Neutral,lanka,5
,Lashkar,1989,5.8,Neutral,lashkar,7
,Lashtam Pashtam,2018,6,Neutral,lashtam pashtam,15
,Last Chance: The Moment I Finally Embraced the Futility of Existence,2019,8.8,Good,last chance moment finally embraced futility existence,68
,Lateef,2013,3.4,Bad,lateef,6
,Lateef to laden,2018,6.6,Neutral,lateef laden,15
,Latt Saheb,1967,6.5,Neutral,latt saheb,10
,Lav Kush,1997,6,Neutral,lav kush,8
,Lava Kusa: The Warrior Twins,2010,6.6,Neutral,lava kusa warrior twin,28
,Lavanya Preeti,1993,5.2,Neutral,lavanya preeti,14
,Laxmii,2020,2.4,Bad,laxmii,6
,Le Gaya Saddam,2012,6.2,Neutral,le gaya saddam,14
,Le Halua Le,2012,5.3,Neutral,le halua le,11
,Leader,1964,7.3,Good,leader,6
,Leatherface,1939,6.6,Neutral,leatherface,11
,Leaving Home: The Life and Music of Indian Ocean,2008,8.9,Good,leaving home life music indian ocean,48
,Lekar Hum Deewana Dil,2014,4.9,Neutral,lekar hum deewana dil,21
,Lekin...,1990,7.5,Good,lekin,8
,Lens,2016,6.7,Neutral,lens,4
,Let's Be Friends!,2002,5.1,Neutral,let friend,17
,Let's Bring Our Heroes Home,2004,6.1,Neutral,let bring hero home,27
,Let's Dance,2009,5.7,Neutral,let dance,11
,Let's Enjoy,2004,6.3,Neutral,let enjoy,11
,Let's Talk About 'It',2017,5.7,Neutral,let talk,21
,Liar's Dice,2013,6.8,Neutral,liar dice,11
,Libaas,1988,8.2,Good,libaas,6
,LIE,2017,5.9,Neutral,lie,3
,Life Express,2010,4.4,Bad,life express,12
,Life in a Metro,2007,7.4,Good,life metro,15
,Life Is Beautiful,2014,5.4,Neutral,life beautiful,17
,Life Ki Aisi Ki Taisi,2017,5.5,Neutral,life ki aisi ki taisi,21
,Life Ki Toh Lag Gayi,2012,5.3,Neutral,life ki toh lag gayi,20
,Life Mein Kabhie Kabhiee,2007,5.8,Neutral,life mein kabhie kabhiee,24
,Life Mein Time Nahi Hai Kisi Ko,2019,7.1,Good,life mein time nahi hai kisi ko,31
,Life of an Outcast,2018,6.6,Neutral,life outcast,18
,Life of Pi,2012,7.9,Good,life pi,10
,Life's for Living: Aadmi,1939,6.4,Neutral,life living aadmi,24
,Life's Good,2012,5.9,Neutral,life good,11
,Lihaaf: The Quilt,2019,7.1,Good,lihaaf quilt,17
,Like Stars on Earth,2007,8.4,Good,like star earth,19
,Lingaa,2014,5.6,Neutral,lingaa,6
,Lion,2016,8,Good,lion,4
,Lipstick Under My Burkha,2016,6.8,Neutral,lipstick burkha,24
,Listen... Amaya,2013,6.6,Neutral,listen amaya,15
,Little Baby,2019,8.6,Good,little baby,11
,Little John,2001,5.1,Neutral,little john,11
,Little Singham: Kaal Ka Badla,2020,6.1,Neutral,little singham kaal ka badla,29
,Little Terrors,2014,5.8,Neutral,little terror,14
,Loafer,1973,6.5,Neutral,loafer,6
,LOC: Kargil,2003,5.2,Neutral,loc kargil,11
,Loev,2015,5.8,Neutral,loev,4
,Login,2012,6.1,Neutral,login,5
,Loha,1997,5.5,Neutral,loha,4
,Lohardaga,2019,7.8,Good,lohardaga,9
,Loins of Punjab Presents,2007,7,Bad,loin punjab present,24
,London,2005,4.4,Bad,london,6
,London Calling,2009,3.8,Bad,london calling,14
,London Confidental,2020,6.4,Neutral,london confidental,18
,London Dreams,2009,5.3,Neutral,london dream,13
,London Paris New York,2012,5.7,Neutral,london paris new york,21
,Long Dark Road,2014,7.7,Good,long dark road,14
,Long Live Brij Mohan,2017,6.8,Neutral,long live brij mohan,20
,Loot,2011,3.3,Bad,loot,4
,Lootcase,2020,7.6,Good,lootcase,8
,Lootera,2013,7.3,Good,lootera,7
,Lootere,1993,5.1,Neutral,lootere,7
,Lorni - The Flaneur,2019,7,Bad,lorni flaneur,19
,Love,1991,5.9,Neutral,love,4
,Love 86,1986,5.7,Neutral,love,7
,Love Aaj Kal,2009,6.8,Neutral,love aaj kal,12
,Love Alive,2016,7.4,Good,love alive,10
,Love and Shukla,2017,7.4,Good,love shukla,15
,Love at Times Square,2003,3.8,Bad,love time square,20
,Love Birds,1997,5.1,Neutral,love bird,10
,Love Breakups Zindagi,2011,5.8,Neutral,love breakup zindagi,21
,Love Exchange,2015,5.2,Neutral,love exchange,13
,Love Express,2011,5.3,Neutral,love express,12
,Love Game,2009,6,Neutral,love game,9
,Love Games,2016,4.3,Bad,love game,10
,Love in India,2009,6.5,Neutral,love india,13
,Love in Japan,2006,3.1,Bad,love japan,13
,Love in Nepal,2004,3.6,Bad,love nepal,13
,Love in Tokyo,1966,6.8,Neutral,love tokyo,13
,Love Ke Chakkar Mein,2006,4.2,Bad,love ke chakkar mein,20
,Love Ke Funday,2016,6.6,Neutral,love ke funday,14
,Love Ke Liye Kuch Bhi Karega,2001,6,Neutral,love ke liye kuch bhi karega,28
,Love Khichdi,2009,5.7,Neutral,love khichdi,12
,Love Love Love,1989,5.5,Neutral,love love love,14
,Love Marriage,1959,7.6,Good,love marriage,13
,Love Per Square Foot,2018,7.2,Good,love per square foot,20
,Love Qubool Hai,2020,10,Good,love qubool hai,15
,Love Shagun,2016,4.4,Bad,love shagun,11
,Love Sonia,2018,7.4,Good,love sonia,10
,Love Sorries,2021,9.3,Good,love sorries,12
,Love Story,1981,6.5,Neutral,love story,10
,Love Story 2050,2008,2.6,Bad,love story,15
,Love Trainning,2018,5.8,Neutral,love trainning,14
,Love U... Mr. Kalakaar!,2011,5.3,Neutral,love u kalakaar,23
,Love Will Take Over,2018,3,Bad,love take,19
,Love You to Death,2012,5.3,Neutral,love death,17
,Lovefucked,2018,6,Neutral,lovefucked,10
,LoveShhuda,2016,4.5,Neutral,loveshhuda,10
,"Lovesongs: Yesterday, Today & Tomorrow",2008,5.1,Neutral,lovesongs yesterday today tomorrow,38
,"LSD: Love, Sex Aur Dhokha",2010,7.1,Good,lsd love sex aur dhokha,25
,Lucifer,2019,7.5,Good,lucifer,7
,Luck,2009,4.8,Neutral,luck,4
,Luck by Chance,2009,7.1,Good,luck chance,14
,Luckhnowi Ishq,2015,7.1,Good,luckhnowi ishq,14
,Lucknow Central,2017,6.2,Neutral,lucknow central,15
,Lucky Kabootar,2014,5.1,Neutral,lucky kabootar,14
,Lucky: No Time for Love,2005,4.7,Neutral,lucky time love,23
,Ludo,2020,7.6,Good,ludo,4
,Luka Chuppi,2019,6.3,Neutral,luka chuppi,11
,Lupt,2018,5.6,Neutral,lupt,4
,Lust Stories,2018,6.4,Neutral,lust story,12
,Luv Ka the End,2011,4.8,Neutral,luv ka end,14
,Luv Shuv Pyar Vyar,2017,4.7,Neutral,luv shuv pyar vyar,18
,Luv Shuv Tey Chicken Khurana,2012,6.6,Neutral,luv shuv tey chicken khurana,28
,Luv U Alia,2015,5.3,Neutral,luv u alia,10
,Luv U Soniyo,2012,5.5,Neutral,luv u soniyo,12
,LuvUTurn,2019,6.2,Neutral,luvuturn,8
,M Cream,2014,5.6,Neutral,cream,7
,M.... Matric Pass,2014,3.9,Bad,matric pas,17
,M.A.D: Mad About Dance,2014,5.1,Neutral,mad dance,22
,M.S. Dhoni: The Untold Story,2016,7.9,Good,dhoni untold story,28
,Ma Beta,1962,5,Neutral,beta,7
,Maa,1976,6.5,Neutral,maa,3
,Maa Aur Mamta,1970,7.5,Good,maa aur mamta,13
,Maa Baap,1960,6.6,Neutral,maa baap,8
,Maa Beti,1986,5.1,Neutral,maa beti,8
,Maa Kasam,1999,4.6,Neutral,maa kasam,9
,Maa Tujhhe Salaam,2002,3.5,Bad,maa tujhhe salaam,17
,Maachis,1996,7.8,Good,maachis,7
,Maain Bhi Ladki Hun,1964,7,Bad,maain bhi ladki hun,19
,Maal Road Dilli,2018,5.7,Neutral,maal road dilli,15
,Maan Abhiman,1980,5.4,Neutral,maan abhiman,12
,Maan Gaye Mughall-E-Azam,2008,3.1,Bad,maan gaye,24
,Maan Maryada,1984,3.7,Bad,maan maryada,12
,Maanthrikam,1995,6.3,Neutral,maanthrikam,11
,Maassab (The Teacher),2018,8.6,Good,maassab teacher,21
,Maati Maangey Khoon,1984,5.4,Neutral,maati maangey khoon,19
,Maatr,2017,4.5,Neutral,maatr,5
,Maazii,2013,5.8,Neutral,maazii,6
,Machaan,2021,8.6,Good,machaan,7
,Machhli Jal Ki Rani Hai,2014,2.3,Bad,machhli jal ki rani hai,23
,Machine,2017,2.7,Bad,machine,7
,Madaari,2016,7.6,Good,madaari,7
,Madam Chief Minister,2021,4.6,Neutral,madam chief minister,20
,Madam X,1994,3.7,Bad,madam x,7
,Madari,1959,5.3,Neutral,madari,6
,Made in China,2019,6.2,Neutral,made china,13
,Madholal Keep Walking,2009,6.2,Neutral,madholal keep walking,21
,Madhosh,1974,6.3,Neutral,madhosh,7
,Madhoshi,2004,4.6,Neutral,madhoshi,8
,Madhubaala,2006,3.2,Bad,madhubaala,10
,Madhumati,1958,8,Good,madhumati,9
,Madly,2016,5.4,Neutral,madly,5
,Madly Bangali,2009,7,Bad,madly bangali,13
,Madmast Barkhaa,2015,3.6,Bad,madmast barkhaa,15
,Madras Cafe,2013,7.7,Good,madras cafe,11
,Madurey,2004,5.1,Neutral,madurey,7
,Mafia,1996,5,Neutral,mafia,5
,Magroor,1979,6.5,Neutral,magroor,7
,Maha Shaktimaan,1985,6.4,Neutral,maha shaktimaan,15
,Mahaadev,1989,5.7,Neutral,mahaadev,8
,Mahaan,1983,6.1,Neutral,mahaan,6
,Mahabali Hanuman,1981,6.9,Neutral,mahabali hanuman,16
,Mahabharat,2013,5.3,Neutral,mahabharat,10
,Mahabharat Aur Barbareek,2013,6.8,Neutral,mahabharat aur barbareek,24
,Mahaguru,1985,4.9,Neutral,mahaguru,8
,Mahal,1970,6.6,Neutral,mahal,5
,Mahananda,1987,7.6,Good,mahananda,9
,Maharaja,1998,4.1,Bad,maharaja,8
,Maharana Pratap: The First Freedom Fighter,2012,5,Neutral,maharana pratap first freedom fighter,42
,Maharathi,2008,7.1,Good,maharathi,9
,Maha-Sangram,1990,5.6,Neutral,,12
,Mahayoddha Rama,2016,7.7,Good,mahayoddha rama,15
,Mahek,2007,8,Good,mahek,5
,Mahesh Dattani's Hasmukh Saab ki Wasihat,2015,6.3,Neutral,mahesh dattani hasmukh saab ki wasihat,40
,Mahua,1969,6.2,Neutral,mahua,5
,Mai,2013,6.7,Neutral,mai,3
,Mai Baap,1957,6.8,Neutral,mai baap,8
,Maidan-E-Jung,1995,4.3,Bad,,13
,Main Aisa Hi Hoon,2005,4.8,Neutral,main aisa hi hoon,17
,Main Aur Charles,2015,6.3,Neutral,main aur charles,16
,Main Aur Mera Hathi,1981,6.6,Neutral,main aur mera hathi,19
,Main Aur Mr. Riight,2014,5.2,Neutral,main aur riight,19
,Main Awara Hoon,1983,5.2,Neutral,main awara hoon,15
,Main Azaad Hoon,1989,7.2,Good,main azaad hoon,15
,Main Balwaan,1986,5.8,Neutral,main balwaan,12
,Main Chup Rahungi,1962,7.4,Good,main chup rahungi,17
,Main Hoon Na,2004,7,Bad,main hoon na,12
,Main Hoon Rajinikanth,2015,7.3,Good,main hoon rajinikanth,21
,Main Khiladi Tu Anari,1994,6.5,Neutral,main khiladi tu anari,21
,Main Krishna Hoon,2013,5.3,Neutral,main krishna hoon,17
,Main Mulayam Singh Yadav,2021,4.2,Bad,main mulayam singh yadav,24
,Main Prem Ki Diwani Hoon,2003,4,Bad,main prem ki diwani hoon,24
,Main Solah Baras Ki,1998,4.5,Neutral,main solah baras ki,19
,Main Sunder Hoon,1971,6.5,Neutral,main sunder hoon,16
,Main Tera Hero,2014,5.1,Neutral,main tera hero,14
,Main Tere Pyaar Mein Pagal,1999,4.7,Neutral,main tere pyaar mein pagal,26
,Main Tulsi Tere Aangan Ki,1978,6.7,Neutral,main tulsi tere aangan ki,25
,Main Tumhare Bachche ki Maa Banne Waali Hoon,2017,6.8,Neutral,main tumhare bachche ki maa banne waali hoon,44
,Main Zaroor Aaunga,2019,4.1,Bad,main zaroor aaunga,18
,Main Zinda Hoon,1988,7.8,Good,main zinda hoon,15
,"Main, Meri Patni... Aur Woh!",2005,7.2,Good,main meri patni aur woh,28
,Maine Dil Tujhko Diya,2002,3.7,Bad,maine dil tujhko diya,21
,Maine Pyaar Kyun Kiya,2005,5.5,Neutral,maine pyaar kyun kiya,21
,Majaal,1987,5.1,Neutral,majaal,6
,Majaz: Ae Gham-e-Dil Kya Karun,2017,5.4,Neutral,majaz ae kya karun,30
,Majboor Ladki,1991,2.8,Bad,majboor ladki,13
,Majhli Didi,1967,7.7,Good,majhli didi,11
,Majjma,2021,8.1,Good,majjma,6
,Major Saab,1998,5.3,Neutral,major saab,10
,Majunu,2001,5.2,Neutral,majunu,6
,Malaal,2019,6,Neutral,malaal,6
,Malamaal Weekly,2006,7,Bad,malamaal weekly,15
,Malang,2020,6.5,Neutral,malang,6
,Malik Ek,2010,6.6,Neutral,malik ek,8
,Mammo,1994,7.7,Good,mammo,5
,Mamta,1966,6.8,Neutral,mamta,5
,Man Ka Meet,1969,5.7,Neutral,man ka meet,11
,Man Mandir,1971,5.2,Neutral,man mandir,10
,Manasarovar,2004,6.9,Neutral,manasarovar,11
,Manavata,1972,7.3,Good,manavata,8
,Manchala,1999,5.2,Neutral,manchala,8
,Manchali,1973,6.5,Neutral,manchali,8
,Mandi,1983,7.5,Good,mandi,5
,Mangal Pandey,1983,5.9,Neutral,mangal pandey,13
,Mangal Pandey: The Rising,2005,6.6,Neutral,mangal pandey rising,25
,Mangalashtak Once More,2013,6.2,Neutral,mangalashtak,22
,Mangalsutra,1981,6.5,Neutral,mangalsutra,11
,Manikanda,2007,3.6,Bad,manikanda,9
,Manikarnika: The Queen of Jhansi,2019,6.4,Neutral,manikarnika queen jhansi,32
,Manjhi: The Mountain Man,2015,8,Good,manjhi mountain man,24
,Manjunath,2014,7.2,Good,manjunath,9
,Manmatha Leelai,1976,6.7,Neutral,manmatha leelai,15
,Man-Mauji,1962,7.1,Good,,9
,Manokaamnaa,1980,7.1,Good,manokaamnaa,11
,Manorama: Six Feet Under,2007,7.6,Good,manorama six foot,24
,Manoranjan,1974,6.8,Neutral,manoranjan,10
,Manto,2018,7.4,Good,manto,5
,Mantostaan,2017,6,Neutral,mantostaan,10
,Manzil,1979,6.9,Neutral,manzil,6
,Manzilein Aur Bhi Hain,1974,4.2,Bad,manzilein aur bhi hain,22
,Maqbool,2003,8.1,Good,maqbool,7
,Maqsad,1984,5.9,Neutral,maqsad,6
,Mard,1998,4.2,Bad,mard,4
,Mard Ko Dard Nahin Hota,2018,7.4,Good,mard ko dard nahin hota,23
,Mardaani,2014,7.3,Good,mardaani,8
,Mardaani 2,2019,7.4,Good,mardaani,10
,Margarita with a Straw,2014,7.2,Good,margarita straw,22
,Marigold,2007,4.8,Neutral,marigold,8
,Marine Drive,1955,6.4,Neutral,marine drive,12
,Marjaavaan,2019,3.6,Bad,marjaavaan,10
,Market,2003,3.5,Bad,market,6
,Marne Bhi Do Yaaron,2019,4.9,Neutral,marne bhi yaaron,19
,Maroon,2017,5.1,Neutral,maroon,6
,Marshal,2002,5.4,Neutral,marshal,7
,Marte Dam Tak,1987,4.9,Neutral,marte dam tak,13
,Marudhar Express,2019,6.1,Neutral,marudhar express,16
,Mary Kom,2014,6.8,Neutral,mary kom,8
,Maryada,1971,7.1,Good,maryada,7
,Masaan,2015,8.2,Good,masaan,6
,Masala Chai,2017,8.2,Good,masala chai,11
,Masala Republic,2014,5.2,Neutral,masala republic,15
,Maseeha,2002,4.1,Bad,maseeha,7
,Mashaal,1984,7.3,Good,mashaal,7
,Mashooka,2005,5.3,Neutral,mashooka,8
,Maska,2009,5.2,Neutral,maska,5
,Masoom,1996,5.8,Neutral,masoom,6
,Massey Sahib,1986,7.2,Good,massey sahib,12
,Mast,1999,5.4,Neutral,mast,4
